1.23667	57.5452	57.5811	57.8301	57.5613	57.3001	57.5023	57.798	57.5441	57.2704	57.8142	58.8673	58.4856	57.9835	57.4815	57.2811	56.7268	56.2571	57.4791	58.6778	58.596	58.1402	57.5469	57.1094	56.4747	56.3566	
1.28565	57.5422	57.5774	57.8266	57.5618	57.3047	57.4993	57.7894	57.5374	57.2669	57.8047	58.8675	58.4755	57.9734	57.4887	57.309	56.7606	56.2649	57.4693	58.6646	58.5699	58.1229	57.5385	57.1049	56.4689	56.3411	
1.33442	57.5391	57.5701	57.8215	57.563	57.3077	57.4907	57.7779	57.531	57.2612	57.7854	58.8579	58.4609	57.9621	57.4959	57.3408	56.795	56.2617	57.4302	58.6197	58.5308	58.1039	57.5292	57.1009	56.4586	56.3202	
1.38011	57.5353	57.5623	57.8137	57.5629	57.3105	57.4806	57.7649	57.5249	57.2562	57.7644	58.8404	58.441	57.9493	57.5018	57.3714	56.8264	56.2444	57.3699	58.5481	58.4847	58.0849	57.5217	57.0974	56.4482	56.2963	
1.4246	57.5314	57.5524	57.806	57.5621	57.3113	57.4693	57.7548	57.5201	57.25	57.7316	58.8136	58.4167	57.9347	57.5071	57.3997	56.8553	56.22	57.2837	58.4569	58.4403	58.0686	57.5162	57.095	56.4391	56.266	
1.47346	57.5276	57.5414	57.7961	57.5603	57.3132	57.4584	57.7455	57.5162	57.2454	57.6729	58.7675	58.3853	57.9172	57.5099	57.4268	56.8822	56.1902	57.1747	58.3532	58.4025	58.0542	57.5112	57.0941	56.427	56.2249	
1.52116	57.5247	57.5326	57.787	57.5579	57.3135	57.4525	57.7418	57.5147	57.241	57.6077	58.7182	58.3537	57.8985	57.5107	57.4478	56.9052	56.1763	57.1221	58.301	58.3906	58.0459	57.51	57.0961	56.4197	56.1909	
1.57359	57.5231	57.5276	57.7783	57.5541	57.3152	57.4547	57.7443	57.5162	57.2411	57.5755	58.682	58.3233	57.8778	57.5074	57.4612	56.9232	56.1962	57.1364	58.3215	58.4047	58.0458	57.5115	57.102	56.4208	56.1843	
1.61363	57.5232	57.5271	57.773	57.5505	57.3155	57.4593	57.7496	57.5196	57.2444	57.5875	58.6734	58.3049	57.8612	57.5008	57.4645	56.93	56.2255	57.2071	58.3838	58.4337	58.051	57.5145	57.1093	56.4292	56.2046	
1.65818	57.5243	57.5314	57.7683	57.5456	57.314	57.4686	57.758	57.5251	57.2507	57.6233	58.6784	58.2894	57.8432	57.49	57.4598	56.9275	56.2535	57.3246	58.5012	58.4778	58.0615	57.5194	57.1198	56.4466	56.2385	
1.70008	57.5253	57.5385	57.7665	57.5399	57.3107	57.4766	57.768	57.5315	57.2598	57.6625	58.6922	58.2783	57.8255	57.478	57.448	56.9137	56.2627	57.4132	58.6079	58.5221	58.0728	57.5273	57.1312	56.4676	56.2748	
1.74693	57.518	57.5422	57.7564	57.5232	57.2943	57.4729	57.7674	57.5296	57.2632	57.6955	58.7017	58.2591	57.797	57.4517	57.4205	56.8783	56.2419	57.4525	58.6777	58.554	58.0759	57.5278	57.1383	56.4871	56.3093	
1.79133	57.5182	57.5554	57.7555	57.5149	57.2847	57.4733	57.7713	57.5359	57.2756	57.7332	58.7202	58.2512	57.778	57.4325	57.3957	56.8405	56.2116	57.4621	58.7104	58.5722	58.0829	57.5338	57.1527	56.5154	56.3518	
1.81385	57.5186	57.5621	57.7556	57.5091	57.2767	57.4689	57.7719	57.5378	57.2814	57.7584	58.7314	58.2471	57.7667	57.4221	57.382	56.8178	56.1892	57.4482	58.7126	58.5748	58.0841	57.5384	57.1594	56.5322	56.3818	
1.89729	57.5193	57.5939	57.7575	57.4926	57.2532	57.4513	57.7689	57.549	57.3108	57.8919	58.7954	58.2383	57.7322	57.3853	57.3345	56.7321	56.0687	57.3307	58.6498	58.5491	58.0872	57.5508	57.1917	56.6022	56.5099	
1.92631	57.5197	57.604	57.7587	57.4879	57.2451	57.4429	57.7666	57.5528	57.3199	57.9375	58.8201	58.2375	57.7202	57.3739	57.3206	56.7052	56.0223	57.2611	58.598	58.5322	58.0846	57.555	57.2027	56.626	56.5533	
1.98359	57.5207	57.6226	57.7585	57.4774	57.2305	57.4267	57.7599	57.5578	57.3359	58.0048	58.8571	58.2297	57.6957	57.3496	57.2977	56.6663	55.9445	57.1312	58.4935	58.4991	58.0787	57.5602	57.2219	56.6705	56.6207	
2.02955	57.5192	57.6344	57.758	57.4689	57.2238	57.4189	57.7574	57.56	57.3471	58.0446	58.8792	58.2224	57.6753	57.3341	57.2869	56.6525	55.9263	57.0961	58.4543	58.486	58.0738	57.5655	57.237	56.7013	56.6648	
2.07081	57.5164	57.641	57.7543	57.4603	57.2198	57.4167	57.755	57.5591	57.3529	58.0786	58.8973	58.2139	57.6556	57.3189	57.28	56.6555	55.9481	57.1107	58.462	58.484	58.0688	57.5658	57.2453	56.7239	56.6971	
2.10389	57.5142	57.643	57.7506	57.4546	57.2195	57.4177	57.754	57.5576	57.3555	58.1078	58.9142	58.2067	57.6396	57.3078	57.2781	56.6679	55.9906	57.1578	58.4869	58.4869	58.0638	57.5649	57.2495	56.7352	56.7188	
2.1518	57.509	57.6399	57.7418	57.4454	57.2207	57.4245	57.7535	57.5526	57.3536	58.1433	58.934	58.1943	57.6154	57.2918	57.2782	56.6944	56.0659	57.2688	58.5498	58.4986	58.0568	57.5606	57.2509	56.7423	56.7347	
2.19773	57.5029	57.6293	57.7281	57.4353	57.2219	57.433	57.7523	57.5453	57.3456	58.1542	58.9421	58.175	57.5908	57.2774	57.2792	56.7228	56.1285	57.3604	58.6114	58.5077	58.05	57.5548	57.2457	56.7386	56.7262	
2.24561	57.4924	57.6103	57.709	57.4232	57.2236	57.4418	57.7498	57.5342	57.3321	58.1355	58.9261	58.146	57.562	57.2616	57.2815	56.7485	56.175	57.4222	58.6538	58.5129	58.039	57.5446	57.2352	56.7212	56.6952	
2.29511	57.4913	57.5903	57.6948	57.4205	57.2328	57.4558	57.7546	57.5299	57.3193	58.0938	58.8971	58.1161	57.5402	57.2551	57.2903	56.7767	56.213	57.4654	58.6835	58.5158	58.0325	57.5393	57.2245	56.6953	56.6487	
2.34251	57.478	57.556	57.6678	57.408	57.2319	57.4586	57.7484	57.5147	57.293	58.0163	58.8355	58.0697	57.511	57.2413	57.2899	56.7871	56.2237	57.4773	58.6864	58.5027	58.0169	57.5236	57.2026	56.6494	56.5753	
2.38871	57.4625	57.5158	57.6379	57.3935	57.2281	57.4562	57.7381	57.497	57.2632	57.9101	58.7511	58.0125	57.4797	57.2265	57.2866	56.7885	56.2142	57.4586	58.6684	58.4806	57.9969	57.5051	57.1747	56.593	56.4829	
2.44471	57.4418	57.459	57.5977	57.3749	57.2205	57.4496	57.7235	57.4716	57.2193	57.7274	58.62	57.9396	57.444	57.2099	57.2792	56.7813	56.1912	57.416	58.6282	58.4472	57.9689	57.4779	57.135	56.5111	56.3374	
2.48502	57.4251	57.4179	57.5702	57.3616	57.2152	57.4431	57.7119	57.4524	57.1873	57.5866	58.518	57.8877	57.4204	57.1987	57.2743	56.7784	56.1754	57.3844	58.5987	58.4256	57.9477	57.4563	57.104	56.4511	56.2273	
2.52357	57.4098	57.3798	57.5448	57.3489	57.2089	57.4366	57.7006	57.4334	57.1562	57.4734	58.4282	57.8432	57.4004	57.189	57.2686	56.7783	56.1758	57.3731	58.5854	58.4083	57.9269	57.436	57.0718	56.3965	56.1386	
2.57243	57.3916	57.3358	57.5155	57.3365	57.2038	57.4328	57.6876	57.4126	57.1196	57.3752	58.3425	57.8014	57.3835	57.1795	57.2647	56.7839	56.203	57.4028	58.5987	58.3952	57.903	57.4102	57.035	56.3347	56.054	
2.60981	57.3811	57.3082	57.4979	57.3292	57.2013	57.4318	57.6806	57.3987	57.0945	57.3295	58.2997	57.7823	57.3773	57.175	57.2629	56.7942	56.2357	57.4487	58.6228	58.3902	57.8884	57.3924	57.0087	56.2969	56.0096	
2.68018	57.3632	57.2686	57.4735	57.3188	57.1972	57.4282	57.6682	57.3777	57.0594	57.2505	58.2373	57.7657	57.3766	57.1695	57.259	56.8099	56.279	57.53	58.67	58.3781	57.8642	57.3637	56.9681	56.2388	55.9458	
2.71809	57.3561	57.2538	57.4654	57.3146	57.1948	57.425	57.6629	57.3685	57.0454	57.2156	58.2144	57.768	57.3829	57.1686	57.2552	56.8125	56.2812	57.5398	58.6733	58.3657	57.8541	57.3514	56.9508	56.2158	55.9211	
2.75254	57.3525	57.2467	57.4613	57.3134	57.1931	57.4226	57.6592	57.3639	57.0367	57.1966	58.2041	57.7761	57.392	57.1684	57.2501	56.8101	56.2721	57.5245	58.6596	58.3506	57.8479	57.3432	56.9375	56.2024	55.9128	
2.81712	57.3512	57.2403	57.4615	57.3146	57.1923	57.4149	57.6587	57.3618	57.0292	57.2049	58.208	57.8049	57.4153	57.1706	57.2383	56.7912	56.2162	57.4246	58.5777	58.3169	57.8445	57.3359	56.9237	56.1952	55.9362	
2.85651	57.3537	57.244	57.4648	57.3181	57.1944	57.4155	57.6622	57.3653	57.0291	57.2388	58.2287	57.8278	57.4315	57.1724	57.2295	56.7744	56.1635	57.323	58.5015	58.3022	57.8495	57.336	56.9192	56.1991	55.9683	
2.89295	57.3593	57.25	57.4708	57.3233	57.2014	57.4224	57.6724	57.3722	57.0335	57.2772	58.2513	57.8507	57.4475	57.1762	57.2231	56.7614	56.1251	57.2373	58.4337	58.3044	57.862	57.3415	56.9197	56.2089	56.0008	
2.94022	57.3699	57.2593	57.4803	57.3321	57.2157	57.4415	57.6951	57.3856	57.0411	57.3144	58.2777	57.8759	57.468	57.1795	57.2158	56.7552	56.1174	57.1881	58.4055	58.3269	57.8918	57.3516	56.922	56.2199	56.0295	
2.98316	57.3824	57.2677	57.4899	57.3414	57.2356	57.4729	57.7264	57.4014	57.0498	57.3289	58.2903	57.8939	57.484	57.1827	57.2118	56.767	56.1798	57.1721	58.4074	58.3747	57.9302	57.365	56.9247	56.227	56.0397	
3.02052	57.396	57.2758	57.4987	57.3495	57.2588	57.5126	57.7612	57.4156	57.0577	57.3277	58.2933	57.9066	57.4965	57.1852	57.2117	56.7932	56.2813	57.1897	58.4261	58.4526	57.9736	57.3788	56.9265	56.2279	56.0375	
3.06004	57.4114	57.2841	57.5078	57.3609	57.2871	57.5683	57.805	57.4351	57.0656	57.3191	58.2893	57.9153	57.5088	57.1875	57.2138	56.8375	56.4345	57.5459	58.7238	58.5678	58.0279	57.395	56.9275	56.2273	56.0321	
3.10594	57.4292	57.2941	57.5172	57.3713	57.321	57.6387	57.8596	57.456	57.0745	57.3043	58.2835	57.9264	57.5204	57.1883	57.2188	56.9024	56.6464	57.9262	59.0323	58.7294	58.0956	57.4152	56.9278	56.2259	56.0279	
3.14222	57.4424	57.3025	57.5245	57.3778	57.3465	57.6943	57.9022	57.4707	57.0812	57.299	58.2831	57.9369	57.528	57.1884	57.2211	56.9559	56.8082	58.2127	59.2704	58.865	58.1489	57.4309	56.9246	56.2262	56.0339	
3.17869	57.4538	57.3108	57.532	57.3822	57.3685	57.7451	57.9409	57.4826	57.0875	57.3097	58.2917	57.9495	57.5354	57.1857	57.2217	57.0036	56.9411	58.4249	59.4926	58.9893	58.201	57.4434	56.9199	56.2295	56.0575	
3.22129	57.4602	57.3216	57.5375	57.3817	57.386	57.7927	57.9752	57.4897	57.0926	57.3452	58.3171	57.9696	57.542	57.1787	57.2187	57.0462	57.0502	58.5907	59.679	59.1139	58.2499	57.4534	56.9125	56.2401	56.1074	
3.26408	57.4608	57.3303	57.539	57.3758	57.3897	57.8226	57.9938	57.4897	57.0923	57.4373	58.3696	57.9974	57.5452	57.1666	57.2098	57.0689	57.1142	58.686	59.794	59.2001	58.2843	57.4553	56.9022	56.2536	56.1901	
3.30641	57.45	57.3322	57.5345	57.3612	57.3808	57.8322	57.9952	57.4799	57.0868	57.5895	58.4586	58.0247	57.5431	57.149	57.1906	57.0738	57.1401	58.7291	59.8447	59.2441	58.3013	57.4483	56.8847	56.2633	56.2948	
3.34947	57.43	57.3258	57.5227	57.3381	57.359	57.8221	57.9804	57.4599	57.074	57.722	58.546	58.0439	57.5351	57.1245	57.1613	57.0617	57.1317	58.7291	59.848	59.252	58.301	57.4314	56.8606	56.2635	56.3638	
3.39814	57.3961	57.3056	57.4994	57.3018	57.316	57.7785	57.9397	57.4241	57.0487	57.757	58.5798	58.044	57.5177	57.089	57.1165	57.026	57.088	58.6625	59.7914	59.2134	58.276	57.3988	56.8237	56.2452	56.3495	
3.4445	57.3497	57.274	57.4646	57.2542	57.2514	57.6994	57.8727	57.3768	57.0132	57.7366	58.5479	58.0153	57.4911	57.0445	57.0565	56.9582	57.0002	58.5256	59.6779	59.132	58.2266	57.3555	56.7796	56.2005	56.2921	
3.49201	57.2883	57.2268	57.4205	57.1939	57.1563	57.5816	57.7773	57.3149	56.9664	57.5083	58.4278	57.9565	57.4547	56.9891	56.9766	56.8489	56.8685	58.3676	59.5286	59.0059	58.1454	57.2967	56.7253	56.1256	56.1475	
3.54191	57.21	57.1738	57.3709	57.1187	57.0264	57.4096	57.6437	57.2362	56.9109	57.2257	58.2454	57.8802	57.4056	56.9238	56.8689	56.6849	56.6896	58.2186	59.3475	58.8185	58.0221	57.2247	56.6627	56.0349	55.9468	
3.58943	57.1288	57.1282	57.3252	57.0401	56.8763	57.2137	57.486	57.1534	56.8594	57.0127	58.0846	57.8132	57.3571	56.8543	56.7434	56.4758	56.446	58.1189	59.1425	58.5902	57.8801	57.1459	56.6045	55.963	55.7854	
3.64088	57.0348	57.1011	57.2858	56.953	56.6892	56.9559	57.2952	57.0612	56.8147	56.9658	58.0414	57.7728	57.3062	56.7789	56.5899	56.1635	56.0159	57.8538	58.7048	58.2461	57.7011	57.0559	56.5466	55.921	55.7468	
3.68571	56.9564	57.096	57.2622	56.8784	56.5064	56.6949	57.1167	56.9839	56.7887	56.9412	58.0218	57.7612	57.267	56.714	56.4453	55.8334	55.4467	57.4365	58.076	57.8989	57.534	56.9775	56.5084	55.9234	55.7839	
3.73505	56.8791	57.1147	57.2493	56.8055	56.3047	56.3899	56.9126	56.9085	56.781	57.0052	58.0693	57.772	57.2322	56.6514	56.285	55.4136	54.6292	55.7916	57.27	57.4753	57.3563	56.8986	56.4789	55.962	55.9131	
3.77992	56.8262	57.158	57.2522	56.7559	56.1381	56.1311	56.7454	56.8574	56.7911	57.4871	58.3352	57.805	57.2151	56.6151	56.1523	55.0202	53.9976	54.6948	56.4225	57.0633	57.22	56.8422	56.4654	56.0281	56.1358	
3.82606	56.7962	57.2199	57.2705	56.7302	55.9975	55.8974	56.6118	56.8336	56.8164	57.873	58.5949	57.8574	57.207	56.6035	56.0547	54.6566	52.9443	53.6563	55.6139	56.7143	57.1126	56.8028	56.4638	56.1087	56.4096	
3.87217	56.7767	57.2833	57.2963	56.7203	55.913	55.7366	56.5368	56.8242	56.8502	58.2	58.8227	57.908	57.2082	56.6079	56.004	54.365	52.2335	52.6897	54.9485	56.4242	57.0782	56.78	56.4653	56.1771	56.6587	
3.92661	56.7954	57.3675	57.3476	56.7482	55.8954	55.6857	56.5265	56.8547	56.9137	58.3484	58.9673	57.9565	57.2312	56.6353	56.0032	54.2503	51.8852	52.1899	54.6084	56.4592	57.0539	56.7958	56.486	56.2389	56.7671	
3.97242	56.8642	57.4421	57.4082	56.8135	55.9385	55.7013	56.5631	56.9215	56.9842	58.349	58.9924	57.9835	57.2662	56.6672	56.0646	54.2703	51.9394	52.1421	54.5559	56.4625	57.1922	56.8411	56.5137	56.2749	56.769	
3.99394	56.9108	57.479	57.4387	56.8557	55.9932	55.7614	56.6318	56.9642	57.0223	58.3287	58.9789	57.9915	57.2863	56.6896	56.1181	54.3157	51.9375	52.0725	54.537	56.5162	57.2641	56.8756	56.5302	56.2885	56.7624	
4.04826	57.0638	57.5808	57.538	57.0017	56.2287	56.0588	56.8692	57.1082	57.1338	58.2298	58.9326	58.0214	57.3603	56.843	56.3467	54.7045	52.2991	52.9624	55.4039	56.8018	57.5206	56.9943	56.5875	56.3277	56.7514	
4.0843	57.1892	57.6587	57.614	57.1228	56.426	56.3292	57.0697	57.227	57.218	58.2042	58.9179	58.0445	57.4207	56.9623	56.5364	55.0806	53.1652	54.0106	56.0544	57.441	57.7294	57.0946	56.6368	56.3645	56.7746	
4.11549	57.3102	57.7359	57.7137	57.2396	56.6264	56.5824	57.2707	57.3424	57.3038	58.2132	58.9271	58.067	57.4838	57.0666	56.7224	55.4652	53.9076	54.8282	56.7519	57.8234	57.9263	57.1884	56.6881	56.4108	56.8159	
4.16557	57.5237	57.8853	57.8795	57.4437	56.9805	57.0383	57.614	57.5417	57.4601	58.2064	58.9232	58.1301	57.6028	57.2553	57.0505	56.1414	55.1252	56.2754	57.8516	58.446	58.2665	57.3573	56.7837	56.5168	56.9403	
4.19218	57.647	57.9795	57.9763	57.5619	57.1788	57.2959	57.806	57.6588	57.5532	58.3715	58.9606	58.1857	57.6742	57.36	57.2361	56.5042	55.7718	56.9941	58.3914	58.7779	58.4505	57.4534	56.8435	56.5934	57.0549	
4.23069	57.8259	58.1234	58.1173	57.7324	57.4556	57.6479	58.0714	57.8257	57.6925	58.6267	59.1814	58.285	57.7877	57.5124	57.4988	56.998	56.5893	57.9244	59.0908	59.2363	58.71	57.5935	56.9391	56.7194	57.2569	
4.27146	58.0165	58.2934	58.2771	57.9174	57.7413	58.0035	58.3448	58.0072	57.8508	58.9354	59.4238	58.418	57.9165	57.6762	57.7655	57.4748	57.333	58.7113	59.7261	59.6747	58.9707	57.7457	57.0494	56.8721	57.516	
4.31007	58.1945	58.4623	58.4319	58.0873	57.9894	58.304	58.5852	58.1748	58.0012	59.259	59.6833	58.6489	58.0415	57.8271	57.9909	57.8633	57.9007	59.3037	60.2097	60.0173	59.1941	57.8882	57.1555	57.0294	57.7838	
4.35166	58.3857	58.6582	58.6065	58.2702	58.239	58.5935	58.8293	58.3559	58.1757	59.6288	59.9879	58.8461	58.1855	57.9877	58.2157	58.2001	58.3396	59.9113	60.6081	60.3377	59.4262	58.0415	57.2818	57.2142	58.092	
4.39839	58.5746	58.8624	58.7881	58.4501	58.4686	58.8479	59.0547	58.5332	58.3535	60.0198	60.319	59.0491	58.333	58.1463	58.4214	58.4644	58.6147	59.9959	60.8687	60.602	59.6434	58.1917	57.4118	57.4062	58.4148	
4.43791	58.7196	59.0281	58.9345	58.5882	58.6285	59.017	59.2158	58.6709	58.4949	60.3305	60.5888	59.2154	58.449	58.2686	58.5653	58.6142	58.7393	60.0474	60.9815	60.7735	59.7969	58.31	57.5197	57.5624	58.6749	
4.4838	58.8646	59.2052	59.0863	58.7282	58.7786	59.1638	59.3639	58.8108	58.647	60.6605	60.8716	59.3847	58.5699	58.3922	58.701	58.7235	58.7842	60.0578	61.032	60.9108	59.9474	58.4334	57.637	57.7306	58.9476	
4.51835	58.959	59.3217	59.1864	58.8188	58.8669	59.2421	59.4498	58.9015	58.7479	60.8792	61.0578	59.4964	58.6501	58.4753	58.7861	58.775	58.7697	60.0361	61.0353	60.9812	60.04	58.5177	57.7189	57.8479	59.1317	
4.55921	59.0521	59.4397	59.2878	58.9094	58.9473	59.3068	59.5275	58.9917	58.8506	61.095	61.2443	59.6096	58.7319	58.5618	58.8715	58.8154	58.7572	59.9764	61.0125	61.0342	60.13	58.6043	57.8069	57.9669	59.3255	
4.60618	59.1342	59.5428	59.3808	58.9934	59.0091	59.3501	59.5861	59.0744	58.9411	61.2931	61.4192	59.7119	58.8054	58.6466	58.9538	58.8486	58.7004	59.854	60.949	61.0631	60.2056	58.6904	57.8929	58.0793	59.4851	
4.65086	59.1895	59.6038	59.44	59.0516	59.0469	59.3687	59.6153	59.13	59.002	61.4082	61.5225	59.774	58.8541	58.7101	59.0219	58.8734	58.626	59.7116	60.8593	61.0614	60.2541	58.7546	57.9616	58.1523	59.5675	
4.69969	59.2248	59.632	59.4801	59.0932	59.0705	59.3676	59.627	59.1656	59.0408	61.451	61.5671	59.8044	58.8856	58.767	59.085	58.8959	58.5341	59.5436	60.7387	61.0342	60.2817	58.8088	58.0168	58.1923	59.5773	
4.74955	59.2454	59.6248	59.4898	59.1168	59.0762	59.3427	59.6188	59.1798	59.0544	61.4166	61.5339	59.7882	58.8945	58.8079	59.1372	58.9142	58.4322	59.3558	60.5904	60.9769	60.2826	58.8419	58.0552	58.1953	59.5228	
4.78782	59.2465	59.5994	59.4786	59.123	59.0724	59.3148	59.6031	59.1793	59.0491	61.3139	61.4564	59.7441	58.8892	58.8307	59.1692	58.9235	58.3493	59.2056	60.468	60.9198	60.2687	58.8576	58.0742	58.1736	59.4276	
4.83259	59.2355	59.5505	59.4461	59.1196	59.059	59.2745	59.5735	59.1701	59.0279	61.0468	61.2796	59.6555	58.8701	58.847	59.1957	58.9268	58.2476	59.0242	60.3162	60.8389	60.2385	58.8665	58.0887	58.1207	59.2291	
4.87556	59.2144	59.4846	59.4045	59.105	59.0407	59.233	59.5404	59.1506	58.9934	60.6947	61.0497	59.5489	58.843	58.8522	59.2093	58.922	58.1594	58.8695	60.1859	60.7536	60.1953	58.8639	58.0953	58.0504	58.9823	
4.92265	59.1827	59.4001	59.3492	59.0819	59.0161	59.1908	59.4984	59.1197	58.9422	60.2888	60.766	59.4276	58.8066	58.8484	59.2094	58.904	58.0926	58.77	60.0781	60.6608	60.1317	58.8472	58.0929	57.9628	58.6841	
4.96107	59.1515	59.3278	59.2985	59.0576	58.9921	59.1564	59.46	59.0906	58.8969	60.0178	60.5572	59.3305	58.7721	58.8365	59.2006	58.8856	58.0597	58.744	60.0217	60.5836	60.0738	58.8281	58.0927	57.9055	58.4604	
5.00355	59.1131	59.2485	59.2413	59.027	58.9642	59.1218	59.4181	59.0546	58.8436	59.867	60.3957	59.239	58.7348	58.819	59.1827	58.8589	58.0519	58.7535	59.9922	60.5035	60.0043	58.8027	58.0905	57.8567	58.3354	
5.05161	59.0682	59.1666	59.1766	58.9897	58.9315	59.0851	59.3689	59.0109	58.7852	59.8239	60.303	59.1594	58.6921	58.7951	59.1531	58.8247	58.0544	58.7908	59.9788	60.4188	59.92	58.7712	58.0882	57.8197	58.2813	
5.0742	59.0455	59.1276	59.1472	58.9713	58.9148	59.067	59.3456	58.9899	58.7569	59.7999	60.268	59.1269	58.6745	58.7829	59.1364	58.8054	58.0533	58.8042	59.9745	60.3792	59.88	58.7556	58.0868	57.806	58.2549	
5.13056	58.9918	59.0392	59.0782	58.9258	58.8752	59.026	59.2909	58.9379	58.694	59.7272	60.1693	59.0541	58.6339	58.7515	59.094	58.7566	58.0392	58.8152	59.953	60.2822	59.7817	58.7148	58.0857	57.7752	58.1771	
5.15446	58.9676	59.0009	59.0481	58.9055	58.8568	59.0073	59.2662	58.9146	58.6646	59.6652	60.1152	59.0234	58.6185	58.7374	59.0752	58.7335	58.0258	58.8089	59.9374	60.2403	59.7415	58.6956	58.0848	57.7584	58.1275	
5.19935	58.9267	58.9341	58.9983	58.8722	58.8254	58.9737	59.2241	58.8762	58.6163	59.4903	59.9987	58.9696	58.594	58.7142	59.0431	58.6951	57.9995	58.7884	59.9056	60.1658	59.6706	58.665	58.0828	57.7237	58.0052	
5.23982	58.8897	58.8741	58.9551	58.8413	58.7984	58.94	59.1852	58.8402	58.5761	59.3167	59.8819	58.9243	58.575	58.6958	59.0173	58.6647	57.97	58.7609	59.8712	60.1023	59.6097	58.6388	58.0787	57.6865	57.8768	
5.27592	58.8579	58.8236	58.9189	58.8172	58.772	58.9105	59.151	58.8117	58.5381	59.1751	59.7831	58.8888	58.5609	58.6796	58.9983	58.6414	57.9386	58.7293	59.835	60.0493	59.5587	58.6155	58.0754	57.6517	57.763	
5.31657	58.8253	58.7708	58.8815	58.7914	58.7446	58.8769	59.1136	58.7803	58.4993	59.04	59.6879	58.8553	58.5482	58.6645	58.9807	58.6167	57.8946	58.6755	59.7852	59.9899	59.5067	58.591	58.0703	57.612	57.645	
5.36155	58.791	58.7201	58.8467	58.7658	58.7178	58.8406	59.076	58.7484	58.4613	58.922	59.6061	58.8281	58.5369	58.6507	58.9666	58.5969	57.8368	58.5856	59.7129	59.9295	59.4552	58.5659	58.0657	57.5763	57.5425	
5.40556	58.7623	58.6797	58.8166	58.7443	58.694	58.8084	59.041	58.7201	58.4284	58.8338	59.5518	58.8108	58.5283	58.6392	58.9579	58.5851	57.7862	58.494	59.641	59.8764	59.4092	58.5443	58.0637	57.5522	57.4724	
5.45823	58.7328	58.6441	58.7891	58.7224	58.6715	58.7749	59.0064	58.6922	58.3995	58.7805	59.5178	58.8012	58.5197	58.6272	58.9525	58.5801	57.7497	58.4293	59.5768	59.828	59.3636	58.5219	58.066	57.5404	57.4388	
5.49433	58.7149	58.6264	58.7735	58.7096	58.6584	58.755	58.9865	58.6771	58.3858	58.7744	59.5104	58.7987	58.5142	58.6203	58.9524	58.583	57.7415	58.4094	59.5508	59.8035	59.3395	58.512	58.0731	57.5472	57.4444	
